11.440,444,-18,0,100
11.460,445,-16,0,100
11.480,445,-16,0,100
11.500,446,-15,0,100
11.520,447,-15,0,100
11.540,447,-14,0,100
11.560,448,-13,0,100
11.580,448,-12,0,100
11.600,449,-12,0,100
11.620,449,-11,0,100
11.640,450,-10,0,100
11.660,451,-9,0,100
11.680,451,-8,0,100
11.700,452,-8,0,100
11.720,452,-8,0,100
11.740,453,-7,0,100
11.760,453,-7,0,100
11.780,454,-7,0,100
11.800,455,-7,0,100
11.820,455,-7,0,100
11.840,456,-7,0,100
11.860,456,-7,0,100
11.880,457,-7,0,100
11.900,458,-7,0,100
11.920,458,-7,0,100
11.940,459,-7,0,100
11.960,459,-7,0,100
11.980,460,-7,0,100
12.000,461,-6,0,100
12.020,461,-6,0,100
12.040,462,-6,0,100
12.060,462,-5,0,100
12.080,463,-4,0,100
12.100,464,-4,0,100
12.120,464,-3,0,100
12.140,465,-2,0,100
12.160,466,-2,0,100
12.180,466,-2,0,100
12.200,467,-2,0,100
12.220,468,-2,0,100
12.240,468,-2,0,100
12.260,469,-2,0,100
12.280,469,-2,0,100
12.300,470,-2,0,100
12.320,471,-2,0,100
12.340,471,-2,0,100
12.360,472,-2,0,100
12.380,473,-3,0,100
12.400,473,-3,0,100
12.420,474,-3,0,100
12.440,475,-3,0,100
12.460,475,-3,0,100
12.480,476,-3,0,100
12.500,477,-4,0,100
12.520,477,-4,0,100
12.540,478,-4,0,100
12.560,479,-4,0,100
12.580,479,-5,0,100
12.600,480,-5,0,100
12.620,481,-5,0,100
12.640,481,-5,0,100
12.660,482,-5,0,100
12.680,483,-5,0,100
12.700,483,-5,0,100
12.720,484,-5,0,100
12.740,485,-5,0,100
12.760,486,-5,0,100
12.780,486,-5,0,100
12.800,487,-5,0,100
12.820,488,-5,0,100
12.840,488,-5,0,100
12.860,489,-5,0,100
12.880,490,-5,0,100
12.900,491,-5,0,100
12.920,491,-5,0,100
12.940,492,-5,0,100
12.960,493,-5,0,100
12.980,493,-5,0,100
13.000,494,-5,0,100
13.020,495,-5,0,100
13.040,496,-5,0,100
13.060,496,-5,0,100
13.080,497,-5,0,100
13.100,498,-5,0,100
13.120,499,-5,0,100
13.140,499,-5,0,100
13.160,500,-5,0,100
13.180,501,-5,0,100
13.200,502,-5,0,100
13.220,502,-5,0,100
13.240,503,-5,0,100
13.260,504,-5,0,100
13.280,505,-5,0,100
13.300,505,-5,0,100
13.320,506,-5,0,100
13.340,507,-5,0,100
13.360,508,-5,0,100
13.380,509,-5,0,100
13.400,509,-5,0,100
13.420,510,-5,0,100
13.440,511,-4,0,100
13.460,512,-4,0,100
13.480,512,-4,0,100
13.500,513,-4,0,100
13.520,514,-4,0,100
13.540,515,-4,0,100
13.560,516,-4,0,100
13.580,516,-3,0,100
13.600,517,-3,0,100
13.620,518,-3,0,100
13.640,519,-3,0,100
13.660,520,-3,0,100
13.680,520,-3,0,100
13.700,521,-3,0,100
13.720,522,-3,0,100
13.740,523,-3,0,100
13.760,524,-3,0,100
13.780,524,-3,0,100
13.800,525,-3,0,100
13.820,526,-3,0,100
13.840,527,-3,0,100
13.860,528,-3,0,100
13.880,528,-3,0,100
13.900,529,-3,0,100
13.920,530,-3,0,100
13.940,531,-3,0,100
13.960,532,-3,0,100
13.980,533,-3,0,100
14.000,533,-3,0,100
14.020,534,-3,0,100
14.040,535,-3,0,100
14.060,536,-3,0,100
14.080,537,-3,0,100
14.100,538,-3,0,100
14.120,539,-3,0,100
14.140,539,-3,0,100
14.160,540,-3,0,100
14.180,541,-3,0,100
14.200,542,-3,0,100
14.220,543,-3,0,100
14.240,544,-3,0,100
14.260,545,-3,0,100
14.280,545,-3,0,100
14.300,546,-3,0,100
14.320,547,-3,0,100
14.340,548,-3,0,100
14.360,549,-3,0,100
14.380,550,-3,0,100
14.400,551,-3,0,100
14.420,552,-3,0,100
14.440,552,-3,0,100
14.460,553,-3,0,100
14.480,554,-3,0,100
14.500,555,-3,0,100
14.520,556,-3,0,100
14.540,557,-3,0,100
14.560,558,-3,0,100
14.580,559,-3,0,100
14.600,560,-3,0,100
14.620,560,-3,0,100
14.640,561,-3,0,100
14.660,562,-3,0,100
14.680,563,-3,0,100
14.700,564,-3,0,100
14.720,565,-3,0,100
14.740,566,-3,0,100
14.760,567,-3,0,100
14.780,568,-3,0,100
14.800,569,-3,0,100
14.820,569,-3,0,100
14.840,570,-3,0,100
14.860,571,-3,0,100
14.880,572,-3,0,100
14.900,573,-3,0,100
14.920,574,-3,0,100
14.940,575,-3,0,100
14.960,576,-3,0,100
14.980,577,-3,0,100
15.000,578,-3,0,100
15.020,579,-3,0,100
15.040,580,-3,0,100
15.060,581,-3,0,100
15.080,582,-3,0,100
15.100,582,-3,0,100
15.120,583,-3,0,100
15.140,584,-3,0,100
15.160,585,-3,0,100
15.180,586,-3,0,100
15.200,587,-3,0,100
15.220,588,-3,0,100
15.240,589,-3,0,100
15.260,590,-3,0,100
15.280,591,-3,0,100
15.300,592,-3,0,100
15.320,593,-3,0,100
15.340,594,-3,0,100
15.360,595,-3,0,100
15.380,596,-3,0,100
15.400,597,-3,0,100
15.420,598,-3,0,100
15.440,599,-3,0,100
15.460,600,-3,0,100
15.480,601,-3,0,100
15.500,602,-3,0,100
15.520,603,-3,0,100
15.540,604,-3,0,100
15.560,605,-3,0,100
15.580,605,-3,0,100
15.600,606,-3,0,100
15.620,607,-3,0,100
15.640,608,-3,0,100
15.660,609,-3,0,100
15.680,610,-3,0,100
15.700,611,-3,0,100
15.720,612,-3,0,100
15.740,613,-3,0,100
15.760,614,-3,0,100
15.780,615,-3,0,100
15.800,616,-3,0,100
15.820,617,-3,0,100
15.840,618,-3,0,100
15.860,619,-3,0,100
15.880,620,-3,0,100
15.900,621,-3,0,100
15.920,622,-3,0,100
15.940,623,-3,0,100
15.960,624,-3,0,100
15.980,625,-3,0,100
16.000,626,-3,0,100
16.020,627,-3,0,100
16.040,628,-3,0,100
16.060,629,-3,0,100
16.080,630,-3,0,100
16.100,631,-3,0,100
16.120,632,-3,0,100
16.140,633,-3,0,100
16.160,634,-3,0,100
16.180,635,-4,0,100
16.200,636,-4,0,100
16.220,638,-4,0,100
16.240,639,-4,0,100
16.260,640,-4,0,100
16.280,641,-4,0,100
16.300,642,-4,0,100
16.320,643,-4,0,100
16.340,644,-4,0,100
16.360,645,-4,0,100
16.380,646,-4,0,100
16.400,647,-4,0,100
16.420,648,-4,0,100
16.440,649,-4,0,100
16.460,650,-4,0,100
16.480,651,-4,0,100
16.500,652,-4,0,100
16.520,653,-4,0,100
16.540,654,-4,0,100
16.560,655,-4,0,100
16.580,656,-4,0,100
16.600,657,-4,0,100
16.620,658,-4,0,100
16.640,659,-4,0,100
16.660,660,-4,0,100
16.680,661,-4,0,100
16.700,663,-4,0,100
16.720,664,-4,0,100
16.740,665,-4,0,100
16.760,666,-4,0,100
16.780,667,-4,0,100
16.800,668,-4,0,100
16.820,669,-4,0,100
16.840,670,-4,0,100
16.860,671,-4,0,100
16.880,672,-4,0,100
16.900,673,-4,0,100
16.920,674,-4,0,100
16.940,675,-4,0,100
16.960,676,-4,0,100
16.980,677,-4,0,100
17.000,679,-4,0,100
17.020,680,-4,0,100
17.040,681,-4,0,100
17.060,682,-5,0,100
17.080,683,-5,0,100
17.100,684,-5,0,100
17.120,685,-5,0,100
17.140,686,-6,0,100
17.160,687,-6,0,100
17.180,688,-6,0,100
17.200,689,-6,0,100
17.220,690,-6,0,100
17.240,692,-6,0,100
17.260,693,-6,0,100
17.280,694,-6,0,100
17.300,695,-6,0,100
17.320,696,-6,0,100
17.340,697,-6,0,100
17.360,698,-6,0,100
17.380,699,-5,0,100
17.400,700,-5,0,100
17.420,701,-5,0,100
17.440,703,-5,0,100
17.460,704,-5,0,100
17.480,705,-5,0,100
17.500,706,-5,0,100
17.520,707,-5,0,100
17.540,708,-5,0,100
17.560,709,-6,0,100
17.580,710,-6,0,100
17.600,711,-6,0,100
17.620,712,-6,0,100
17.640,714,-6,0,100
17.660,715,-7,0,100
17.680,716,-7,0,100
17.700,717,-7,0,100
17.720,718,-7,0,100
17.740,719,-7,0,100
17.760,720,-7,0,100
17.780,721,-7,0,100
17.800,723,-6,0,100
17.820,724,-6,0,100
17.840,725,-6,0,100
17.860,726,-6,0,100
17.880,727,-6,0,100
17.900,728,-6,0,100
17.920,729,-6,0,100
17.940,730,-6,0,100
17.960,732,-6,0,100
17.980,733,-6,0,100
18.000,734,-6,0,100
18.020,735,-6,0,100
18.040,736,-6,0,100
18.060,737,-6,0,100
18.080,738,-6,0,100
18.100,740,-6,0,100
18.120,741,-6,0,100
18.140,742,-6,0,100
18.160,743,-6,0,100
18.180,744,-6,0,100
18.200,745,-6,0,100
18.220,746,-6,0,100
18.240,748,-6,0,100
18.260,749,-6,0,100
18.280,750,-6,0,100
18.300,751,-6,0,100
18.320,752,-5,0,100
18.340,753,-5,0,100
18.360,754,-5,0,100
18.380,756,-5,0,100
18.400,757,-5,0,100
18.420,758,-5,0,100
18.440,759,-5,0,100
18.460,760,-5,0,100
18.480,761,-5,0,100
18.500,762,-5,0,100
18.520,764,-4,0,100
18.540,765,-4,0,100
18.560,766,-4,0,100
18.580,767,-4,0,100
18.600,768,-4,0,100
18.620,769,-4,0,100
18.640,771,-4,0,100
18.660,772,-4,0,100
18.680,773,-4,0,100
18.700,774,-4,0,100
18.720,775,-4,0,100
18.740,776,-4,0,100
18.760,778,-4,0,100
18.780,779,-4,0,100
18.800,780,-4,0,100
18.820,781,-4,0,100
18.840,782,-3,0,100
18.860,783,-3,0,100
18.880,785,-3,0,100
18.900,786,-3,0,100
18.920,787,-3,0,100
18.940,788,-3,0,100
18.960,789,-2,0,100
18.980,791,-2,0,100
19.000,792,-2,0,100
19.020,793,-2,0,100
19.040,794,-2,0,100
19.060,795,-2,0,100
19.080,796,-1,0,100
19.100,798,-1,0,100
19.120,799,-1,0,100
19.140,800,-1,0,100
19.160,801,-1,0,100
19.180,802,-1,0,100
19.200,804,-1,0,100
19.220,805,-1,0,100
19.240,806,-1,0,100
19.260,807,-1,0,100
19.280,808,0,0,100
19.300,810,0,0,100
19.320,811,0,0,100
19.340,812,0,0,100
19.360,813,0,0,100
19.380,814,0,0,100
19.400,815,0,0,100
19.420,817,0,0,100
19.440,818,0,0,100
19.460,819,0,0,100
19.480,820,0,0,100
19.500,821,0,0,100
19.520,823,0,0,100
19.540,824,0,0,100
19.560,825,0,0,100
19.580,826,0,0,100
19.600,828,0,0,100
19.620,829,0,0,100
19.640,830,0,0,100
19.660,831,0,0,100
19.680,832,0,0,100
19.700,834,0,0,100
19.720,835,0,0,100
19.740,836,0,0,100
19.760,837,0,0,100
19.780,838,0,0,100
19.800,840,0,0,100
19.820,841,0,0,100
19.840,842,0,0,100
19.860,843,0,0,100
19.880,845,0,0,100
19.900,846,0,0,100
19.920,847,0,0,100
19.940,848,0,0,100
19.960,849,0,0,100
19.980,851,0,0,100
20.000,852,0,0,100
20.020,853,0,0,100
20.040,854,0,0,100
20.060,856,0,0,100
20.080,857,0,0,100
20.100,858,0,0,100
20.120,859,0,0,100
20.140,860,0,0,100
20.160,862,0,0,100
20.180,863,0,0,100
20.200,864,0,0,100
20.220,865,0,0,100
20.240,867,0,0,100
20.260,868,0,0,100
20.280,869,0,0,100
20.300,870,0,0,100
20.320,872,-1,0,100
20.340,873,-1,0,100
20.360,874,-1,0,100
20.380,875,-1,0,100
20.400,877,-1,0,100
20.420,878,-1,0,100
20.440,879,-1,0,100
20.460,880,-1,0,100
20.480,882,-1,0,100
20.500,883,-1,0,100
20.520,884,-1,0,100
20.540,885,-1,0,100
20.560,887,-1,0,100
20.580,888,-1,0,100
20.600,889,-1,0,100
20.620,890,-1,0,100
20.640,892,-1,0,100
20.660,893,-1,0,100
20.680,894,-1,0,100
20.700,895,-1,0,100
20.720,897,-1,0,100
20.740,898,0,0,100
20.760,899,0,0,100
20.780,900,0,0,100
20.800,902,0,0,100
20.820,903,0,0,100
20.840,904,0,0,100
20.860,905,0,0,100
20.880,907,0,0,100
20.900,908,0,0,100
20.920,909,0,0,100
20.940,910,0,0,100
20.960,912,0,0,100
20.980,913,0,0,100
21.000,914,0,0,100
21.020,915,0,0,100
21.040,917,0,0,100
21.060,918,0,0,100
21.080,919,0,0,100
21.100,921,0,0,100
21.120,922,0,0,100
21.140,923,0,0,100
21.160,924,0,0,100
21.180,926,0,0,100
21.200,927,0,0,100
21.220,928,0,0,100
21.240,929,0,0,100
21.260,931,1,0,100
21.280,932,1,0,100
21.300,933,1,0,100
21.320,935,1,0,100
21.340,936,2,0,100
21.360,937,2,0,100
21.380,938,2,0,100
21.400,940,2,0,100
21.420,941,2,0,100
21.440,942,3,0,100
21.460,943,3,0,100
21.480,945,3,0,100
21.500,946,4,0,100
21.520,947,4,0,100
21.540,949,4,0,100
21.560,950,5,0,100
21.580,951,5,0,100
21.600,952,5,0,100
21.620,954,6,0,100
21.640,955,6,0,100
21.660,956,7,0,100
21.680,958,7,0,100
21.700,959,8,0,100
21.720,960,8,0,100
21.740,961,9,0,100
21.760,963,9,0,100
21.780,964,10,0,100
21.800,965,10,0,100
21.820,967,10,0,100
21.840,968,11,0,100
21.860,969,11,0,100
21.880,971,11,0,100
21.900,972,11,0,100
21.920,973,11,0,100
21.940,974,11,0,100
21.960,976,10,0,100
21.980,977,10,0,100
22.000,978,10,0,100
22.020,980,10,0,100
22.040,981,10,0,100
22.060,982,10,0,100
22.080,984,10,0,100
22.100,985,10,0,100
22.120,986,10,0,100
22.140,987,10,0,100
22.160,989,10,0,100
22.180,990,10,0,100
